#2.0#2022 07 07 07:36:14.636#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.stageAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-20386###
[PollStageAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:26:18 UTC 2022] pause@0.0.1 /tmp/app/node_modules/pause (STDOUT, STG)#
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] password: '...', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.013#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] user: '14147EE7409E40D5ACA37625A7D343D4_B7AVYN5GME78MAYWYS9VSTSAT_RT', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.013#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] hdi_password: '...', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.013#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] hdi_user: '14147EE7409E40D5ACA37625A7D343D4_B7AVYN5GME78MAYWYS9VSTSAT_DT', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.013#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] schema: '14147EE7409E40D5ACA37625A7D343D4', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.013#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] url: 'jdbc:sap://bcfeed95-13a3-4186-a145-6613cb9109c5.hana.trial-us10.hanacloud.ondemand.com:443?encrypt=true&validateCertificate=true&currentschema=14147EE7409E40D5ACA37625A7D343D4', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.013#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] driver: 'com.sap.db.jdbc.Driver', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.013#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] port: '443', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.013#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] host: 'bcfeed95-13a3-4186-a145-6613cb9109c5.hana.trial-us10.hanacloud.ondemand.com', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.013#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] database_id: 'bcfeed95-13a3-4186-a145-6613cb9109c5', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.013#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] [cds] - connect to db > hana { (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.013#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] [ERROR] No or malformed credentials for auth kind "jwt-auth" (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.013#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] npm ERR! errno 1 (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.014#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] npm ERR! code ELIFECYCLE (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.014#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] npm ERR! This is probably not a problem with npm. There is likely additional logging output above. (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.014#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] npm ERR! Failed at the cpapp@1.0.0 start script. (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.014#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] npm ERR! (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.014#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] npm ERR! Exit status 1 (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.014#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] npm ERR! cpapp@1.0.0 start: `cds run` (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.014#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] npm ERR!     /home/vcap/app/.npm/_logs/2022-07-07T07_38_41_667Z-debug.log (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.014#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] npm ERR! A complete log of this run can be found in: (STDERR, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:45.014#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-23291###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:41 UTC 2022] Exit status 1 (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.069#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:47 UTC 2022] Cell d5f8ba8f-6b80-4d41-b335-1a257634845d destroying container for instance eb16dcc2-5534-4732-5fed-3ed4 (STDOUT, CELL)#

#2.0#2022 07 07 07:38:55.069#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:47 UTC 2022] Cell d5f8ba8f-6b80-4d41-b335-1a257634845d stopping instance eb16dcc2-5534-4732-5fed-3ed4 (STDOUT, CELL)#

#2.0#2022 07 07 07:38:55.069#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:47 UTC 2022] Process has crashed with type: "web" (STDOUT, API)#

#2.0#2022 07 07 07:38:55.069#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:47 UTC 2022] App instance exited with guid 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b payload: {"instance"=>"eb16dcc2-5534-4732-5fed-3ed4", "index"=>0, "cell_id"=>"d5f8ba8f-6b80-4d41-b335-1a257634845d", "reason"=>"CRASHED", "exit_description"=>"APP/PROC/WEB: Exited with status 1", "crash_count"=>2, "crash_timestamp"=>1657179527267822706, "version"=>"dd2cdd2f-8fa5-4f26-94f3-1f32b0aeabf1"} (STDOUT, API)#

#2.0#2022 07 07 07:38:55.069#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:47 UTC 2022] Cell 9c176bda-1ba4-458a-91a5-3c8c6cba3346 creating container for instance 57e38a89-5d1b-4470-5cad-2fae (STDOUT, CELL)#

#2.0#2022 07 07 07:38:55.069#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:47 UTC 2022] Exit status 137 (STDOUT, PROXY)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:47 UTC 2022] Cell 9c176bda-1ba4-458a-91a5-3c8c6cba3346 successfully created container for instance 57e38a89-5d1b-4470-5cad-2fae (STDOUT, CELL)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:47 UTC 2022] Cell d5f8ba8f-6b80-4d41-b335-1a257634845d successfully destroyed container for instance eb16dcc2-5534-4732-5fed-3ed4 (STDOUT, CELL)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:48 UTC 2022] Downloading droplet... (STDOUT, CELL)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:50 UTC 2022] Starting health monitoring of container (STDOUT, CELL)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:50 UTC 2022] Downloaded droplet (41.3M) (STDOUT, CELL)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:50 UTC 2022] > cds run (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:50 UTC 2022] > cpapp@1.0.0 start /home/vcap/app (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:51 UTC 2022] [2m (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:51 UTC 2022] [cds] - model loaded from 1 file(s): (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:51 UTC 2022] [0m (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:51 UTC 2022] ./srv/csn.json (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:51 UTC 2022] } (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:51 UTC 2022] certificate: '...' (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:51 UTC 2022] password: '...', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:51 UTC 2022] user: '14147EE7409E40D5ACA37625A7D343D4_B7AVYN5GME78MAYWYS9VSTSAT_RT', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:51 UTC 2022] hdi_password: '...', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:51 UTC 2022] hdi_user: '14147EE7409E40D5ACA37625A7D343D4_B7AVYN5GME78MAYWYS9VSTSAT_DT', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:51 UTC 2022] schema: '14147EE7409E40D5ACA37625A7D343D4', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:51 UTC 2022] url: 'jdbc:sap://bcfeed95-13a3-4186-a145-6613cb9109c5.hana.trial-us10.hanacloud.ondemand.com:443?encrypt=true&validateCertificate=true&currentschema=14147EE7409E40D5ACA37625A7D343D4', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:51 UTC 2022] driver: 'com.sap.db.jdbc.Driver', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
[PollStartAppStatusExecution] [cpapp-srv] 7ad9b7e6-b5ba-4ebf-8117-8ab3ddc9fe9b [Thu Jul 07 07:38:51 UTC 2022] port: '443', (STDOUT, APP/PROC/WEB)#

#2.0#2022 07 07 07:38:55.070#Z#DEBUG#com.sap.cloud.lm.sl.xs2.5dd6f3d7-fdc7-11ec-a00f-eeee0a9bc6bf.cpapp-srv.startAppTask#
######org.cloudfoundry.multiapps.controller.persistence.services.ProcessLogger########flowable-async-job-executor-thread-26783###
